"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"28541144","2340769","421","17.8","","","","","","",""
"28541157","2340769","611","0.097","","","","","","",""
"28541137","2340769","401","0.0","","","","","","",""
"28541143","2340769","418","0.54","","","","","","",""
"28541130","2340769","321","7.0","","","","","","",""
"28541128","2340769","319","31.0","","","","","","",""
"28541142","2340769","417","0.0","","","","","","",""
"28541139","2340769","405","0.138","","","","","","",""
"28541145","2340769","430","0.3","","","","","","",""
"28541149","2340769","573","0.0","","","","","","",""
"28541119","2340769","301","123.0","","","","","","",""
"28541110","2340769","204","3.2","","","","","","",""
"28541140","2340769","406","0.105","","","","","","",""
"28541162","2340769","618","0.115","","","","","","",""
"28541158","2340769","612","0.303","","","","","","",""
"28541136","2340769","338","0.0","","","","","","",""
"28541126","2340769","312","0.001","","","","","","",""
"28541170","2340769","630","0.0","","","","","","",""
"28541111","2340769","205","4.63","","","","","","",""
"28541125","2340769","309","0.42","","","","","","",""
"28541114","2340769","255","88.1","","","","","","",""
"28541113","2340769","221","0.0","","","","","","",""
"28541141","2340769","415","0.061","","","","","","",""
"28541155","2340769","609","0.034","","","","","","",""
"28541151","2340769","601","12.0","","","","","","",""
"28541112","2340769","208","61.0","","","","","","",""
"28541159","2340769","613","0.857","","","","","","",""
"28541166","2340769","626","0.047","","","","","","",""
"28541135","2340769","337","0.0","","","","","","",""
"28541117","2340769","269","4.81","","","","","","",""
"28541150","2340769","578","0.0","","","","","","",""
"28541165","2340769","621","0.0","","","","","","",""
"28541152","2340769","606","1.86","","","","","","",""
"28541153","2340769","607","0.067","","","","","","",""
"28541171","2340769","631","0.002","","","","","","",""
"28541160","2340769","614","0.309","","","","","","",""
"28541115","2340769","262","0.0","","","","","","",""
"28541127","2340769","317","1.9","","","","","","",""
"28541121","2340769","304","12.0","","","","","","",""
"28541164","2340769","620","0.004","","","","","","",""
"28541154","2340769","608","0.054","","","","","","",""
"28541148","2340769","435","0.0","","","","","","",""
"28541124","2340769","307","38.0","","","","","","",""
"28541169","2340769","629","0.001","","","","","","",""
"28541134","2340769","334","0.0","","","","","","",""
"28541173","2340769","646","0.108","","","","","","",""
"28541146","2340769","431","0.0","","","","","","",""
"28541129","2340769","320","32.0","","","","","","",""
"28541205","2340770","406","0.058","","","","","","",""
"28541213","2340770","435","5.0","","","","","","",""
"28541234","2340770","629","0.0","","","","","","",""
"28541195","2340770","321","1.0","","","","","","",""
"28541209","2340770","421","17.7","","","","","","",""
"28541235","2340770","630","0.0","","","","","","",""
"28541215","2340770","578","0.0","","","","","","",""
"28541203","2340770","404","0.034","","","","","","",""
"28541218","2340770","607","0.029","","","","","","",""
"28541219","2340770","608","0.017","","","","","","",""
"28541186","2340770","304","11.0","","","","","","",""
"28541228","2340770","619","0.013","","","","","","",""
"28541193","2340770","319","13.0","","","","","","",""
"28541210","2340770","430","0.1","","","","","","",""
"28541236","2340770","631","0.0","","","","","","",""
"28541197","2340770","323","0.05","","","","","","",""
"28541229","2340770","620","0.0","","","","","","",""
"28541174","2340770","203","3.31","","","","","","",""
"28541204","2340770","405","0.154","","","","","","",""
"28541181","2340770","263","0.0","","","","","","",""
"28541201","2340770","338","0.0","","","","","","",""
"28541194","2340770","320","14.0","","","","","","",""
"28541185","2340770","303","0.05","","","","","","",""
"28541223","2340770","612","0.089","","","","","","",""
"28541192","2340770","317","2.0","","","","","","",""
"28541200","2340770","337","0.0","","","","","","",""
"28541176","2340770","205","4.79","","","","","","",""
"28541206","2340770","415","0.034","","","","","","",""
"28541175","2340770","204","1.07","","","","","","",""
"28541191","2340770","312","0.011","","","","","","",""
"28541217","2340770","606","0.66","","","","","","",""
"28541196","2340770","322","0.0","","","","","","",""
"28541238","2340770","646","0.033","","","","","","",""
"28541183","2340770","291","0.0","","","","","","",""
"28541178","2340770","221","0.0","","","","","","",""
"28541220","2340770","609","0.01","","","","","","",""
"28541232","2340770","627","0.0","","","","","","",""
"28541180","2340770","262","0.0","","","","","","",""
"28541190","2340770","309","0.42","","","","","","",""
"28541198","2340770","328","0.0","","","","","","",""
"28541212","2340770","432","5.0","","","","","","",""
"28541188","2340770","306","151.0","","","","","","",""
"28541214","2340770","573","0.0","","","","","","",""
"28541231","2340770","626","0.02","","","","","","",""
"28541182","2340770","269","4.79","","","","","","",""
"28541207","2340770","417","5.0","","","","","","",""
"28541216","2340770","601","4.0","","","","","","",""
"28541222","2340770","611","0.025","","","","","","",""
"28541202","2340770","401","1.0","","","","","","",""
"28541177","2340770","208","40.0","","","","","","",""
"28541224","2340770","613","0.231","","","","","","",""
"28541184","2340770","301","116.0","","","","","","",""
"28541233","2340770","628","0.0","","","","","","",""
"28541225","2340770","614","0.107","","","","","","",""
"28541226","2340770","617","0.221","","","","","","",""
"28541237","2340770","645","0.254","","","","","","",""
"28541187","2340770","305","89.0","","","","","","",""
"28541221","2340770","610","0.022","","","","","","",""
"28541189","2340770","307","148.0","","","","","","",""
"28541199","2340770","334","0.0","","","","","","",""
"28541211","2340770","431","0.0","","","","","","",""
"28541179","2340770","255","90.13","","","","","","",""
"28541227","2340770","618","0.02","","","","","","",""
"28541208","2340770","418","0.22","","","","","","",""
"28541230","2340770","621","0.0","","","","","","",""
"28541294","2340771","620","0.0","","","","","","",""
"28541272","2340771","417","5.0","","","","","","",""
"28541255","2340771","309","0.38","","","","","","",""
"28541249","2340771","301","115.0","","","","","","",""
"28541259","2340771","320","47.0","","","","","","",""
"28541300","2340771","630","0.0","","","","","","",""
"28541242","2340771","208","62.0","","","","","","",""
"28541288","2340771","612","0.302","","","","","","",""
"28541243","2340771","221","0.0","","","","","","",""
"28541301","2340771","631","0.0","","","","","","",""
"28541244","2340771","255","87.91","","","","","","",""
"28541262","2340771","323","0.07","","","","","","",""
"28541290","2340771","614","0.371","","","","","","",""
"28541293","2340771","619","0.076","","","","","","",""
"28541287","2340771","611","0.078","","","","","","",""
"28541273","2340771","418","0.46","","","","","","",""
"28541295","2340771","621","0.0","","","","","","",""
"28541286","2340771","610","0.076","","","","","","",""
"28541277","2340771","432","5.0","","","","","","",""
"28541282","2340771","606","1.899","","","","","","",""
"28541261","2340771","322","0.0","","","","","","",""
"28541285","2340771","609","0.076","","","","","","",""
"28541299","2340771","629","0.0","","","","","","",""
"28541258","2340771","319","46.0","","","","","","",""
"28541254","2340771","307","105.0","","","","","","",""
"28541279","2340771","573","0.0","","","","","","",""
"28541241","2340771","205","4.88","","","","","","",""
"28541270","2340771","406","0.09","","","","","","",""
"28541283","2340771","607","0.076","","","","","","",""
"28541297","2340771","627","0.0","","","","","","",""
"28541260","2340771","321","7.0","","","","","","",""
"28541281","2340771","601","11.0","","","","","","",""
"28541278","2340771","435","5.0","","","","","","",""
"28541257","2340771","317","3.7","","","","","","",""
"28541251","2340771","304","10.0","","","","","","",""
"28541247","2340771","269","4.88","","","","","","",""
"28541292","2340771","618","0.122","","","","","","",""
"28541296","2340771","626","0.0","","","","","","",""
"28541268","2340771","404","0.047","","","","","","",""
"28541291","2340771","617","0.827","","","","","","",""
"28541240","2340771","204","3.31","","","","","","",""
"28541256","2340771","312","0.025","","","","","","",""
"28541252","2340771","305","85.0","","","","","","",""
"28541250","2340771","303","0.03","","","","","","",""
"28541248","2340771","291","0.0","","","","","","",""
"28541289","2340771","613","0.844","","","","","","",""
"28541253","2340771","306","135.0","","","","","","",""
"28541239","2340771","203","3.21","","","","","","",""
"28541245","2340771","262","0.0","","","","","","",""
"28541266","2340771","338","0.0","","","","","","",""
"28541263","2340771","328","1.3","","","","","","",""
"28541302","2340771","645","0.827","","","","","","",""
"28541298","2340771","628","0.0","","","","","","",""
"28541280","2340771","578","0.0","","","","","","",""
"28541284","2340771","608","0.076","","","","","","",""
"28541271","2340771","415","0.036","","","","","","",""
"28541265","2340771","337","0.0","","","","","","",""
"28541246","2340771","263","0.0","","","","","","",""
"28541267","2340771","401","0.0","","","","","","",""
"28541276","2340771","431","0.0","","","","","","",""
"28541275","2340771","430","0.3","","","","","","",""
"28541264","2340771","334","0.0","","","","","","",""
"28541303","2340771","646","0.198","","","","","","",""
"28541274","2340771","421","14.6","","","","","","",""
"28541269","2340771","405","0.172","","","","","","",""
"28541318","2340772","306","159.0","","","","","","",""
"28541324","2340772","320","174.0","","","","","","",""
"28541320","2340772","309","0.45","","","","","","",""
"28541339","2340772","421","15.2","","","","","","",""
"28541367","2340772","645","0.286","","","","","","",""
"28541354","2340772","613","0.28","","","","","","",""
"28541365","2340772","630","0.0","","","","","","",""
"28541350","2340772","609","0.007","","","","","","",""
"28541306","2340772","205","7.48","","","","","","",""
"28541316","2340772","304","12.0","","","","","","",""
"28541319","2340772","307","38.0","","","","","","",""
"28541364","2340772","629","0.0","","","","","","",""
"28541330","2340772","337","0.0","","","","","","",""
"28541345","2340772","578","0.0","","","","","","",""
"28541361","2340772","626","0.019","","","","","","",""
"28541357","2340772","618","0.038","","","","","","",""
"28541311","2340772","263","0.0","","","","","","",""
"28541314","2340772","301","124.0","","","","","","",""
"28541363","2340772","628","0.004","","","","","","",""
"28541307","2340772","208","52.0","","","","","","",""
"28541348","2340772","607","0.027","","","","","","",""
"28541317","2340772","305","100.0","","","","","","",""
"28541328","2340772","328","1.0","","","","","","",""
"28541331","2340772","338","0.0","","","","","","",""
"28541351","2340772","610","0.02","","","","","","",""
"28541336","2340772","415","0.059","","","","","","",""
"28541338","2340772","418","0.3","","","","","","",""
"28541368","2340772","646","0.047","","","","","","",""
"28541333","2340772","404","0.03","","","","","","",""
"28541304","2340772","203","3.59","","","","","","",""
"28541362","2340772","627","0.0","","","","","","",""
"28541341","2340772","431","0.0","","","","","","",""
"28541326","2340772","322","0.0","","","","","","",""
"28541349","2340772","608","0.016","","","","","","",""
"28541327","2340772","323","0.04","","","","","","",""
"28541337","2340772","417","18.0","","","","","","",""
"28541359","2340772","620","0.002","","","","","","",""
