"ingredient code","Ingredient description","Nutrient code","Nutrient value","Nutrient value source","FDC ID","Derivation code","SR AddMod year","Foundation year acquired","Start date","End date"
"18027","Bread, egg","203","9.5","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","204","6.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","205","47.8","SR Legacy","172673","NC","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","208","287.0","SR Legacy","172673","NC","2012","0","2019-01-0","2020-12-3"
"18027","Bread, egg","221","0.0","SR Legacy","172673","","1994","0","2019-01-0","2020-12-3"
"18027","Bread, egg","255","34.7","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","262","0.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","263","0.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","269","1.78","SR Legacy","172673","FLA","2005","0","2019-01-0","2020-12-3"
"18027","Bread, egg","291","2.3","SR Legacy","172673","","1994","0","2019-01-0","2020-12-3"
"18027","Bread, egg","301","93.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","303","3.04","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","304","19.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","305","106.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","306","115.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","307","380.0","SR Legacy","172673","LC","2012","0","2019-01-0","2020-12-3"
"18027","Bread, egg","309","0.79","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","312","0.162","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","317","30.1","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","319","63.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","320","63.0","SR Legacy","172673","FLA","2005","0","2019-01-0","2020-12-3"
"18027","Bread, egg","321","0.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","322","0.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","323","0.26","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","328","0.4","SR Legacy","172673","NR","2012","0","2019-01-0","2020-12-3"
"18027","Bread, egg","334","0.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","337","0.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","338","45.0","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","401","0.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","404","0.438","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","405","0.436","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","406","4.848","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","415","0.064","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","417","105.0","SR Legacy","172673","CAZN","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","418","0.1","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","421","84.3","SR Legacy","172673","FLA","2012","0","2019-01-0","2020-12-3"
"18027","Bread, egg","430","0.9","SR Legacy","172673","FLA","2003","0","2019-01-0","2020-12-3"
"18027","Bread, egg","431","35.0","SR Legacy","172673","NC","2000","0","2019-01-0","2020-12-3"
"18027","Bread, egg","432","70.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","435","130.0","SR Legacy","172673","NC","2009","0","2019-01-0","2020-12-3"
"18027","Bread, egg","573","0.0","SR Legacy","172673","FLA","2005","0","2019-01-0","2020-12-3"
"18027","Bread, egg","578","0.0","SR Legacy","172673","FLA","2012","0","2019-01-0","2020-12-3"
"18027","Bread, egg","601","51.0","SR Legacy","172673","","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","606","1.593","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","607","0.0","SR Legacy","172673","FLA","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","608","0.0","SR Legacy","172673","FLA","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","609","0.001","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","610","0.001","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","611","0.001","SR Legacy","172673","FLA","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","612","0.02","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","613","1.082","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","614","0.463","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","617","2.182","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","618","0.998","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","619","0.048","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","620","0.046","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","621","0.012","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","626","0.108","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","627","0.0","SR Legacy","172673","FLA","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","628","0.009","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","629","0.001","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","630","0.001","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","631","0.0","SR Legacy","172673","FLA","1992","0","2019-01-0","2020-12-3"
"18027","Bread, egg","645","2.302","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18027","Bread, egg","646","1.106","SR Legacy","172673","FLA","1997","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","203","10.75","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","204","2.42","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","205","51.88","SR Legacy","172675","NC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","208","272.0","SR Legacy","172675","NC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","221","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","255","33.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","262","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","263","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","269","4.62","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","291","2.2","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","301","52.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","303","3.91","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","304","32.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","305","105.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","306","117.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","307","602.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","309","1.04","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","312","0.152","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","317","28.6","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","319","0.0","SR Legacy","172675","FLC","2003","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","320","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","321","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","322","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","323","0.21","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","328","0.0","SR Legacy","172675","Z","2008","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","334","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","337","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","338","45.0","SR Legacy","172675","FLC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","401","0.0","SR Legacy","172675","FLC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","404","0.71","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","405","0.427","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","406","4.817","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","415","0.107","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","417","123.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","418","0.0","SR Legacy","172675","FLC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","421","8.0","SR Legacy","172675","FLC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","430","0.7","SR Legacy","172675","FLC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","431","95.0","Informed by label/other sources","","","","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","432","28.0","Informed by label/other sources","","","","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","435","189.0","Informed by label/other sources","","","","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","573","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","578","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","601","0.0","SR Legacy","172675","FLC","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","606","0.529","SR Legacy","172675","NC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","607","0.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","608","0.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","609","0.001","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","610","0.002","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","611","0.002","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","612","0.006","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","613","0.363","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","614","0.138","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","617","0.344","SR Legacy","172675","","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","618","0.79","SR Legacy","172675","","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","619","0.064","SR Legacy","172675","","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","620","0.0","SR Legacy","172675","A","2005","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","621","0.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","626","0.011","SR Legacy","172675","","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","627","0.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","628","0.006","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","629","0.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","630","0.0","SR Legacy","172675","","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","631","0.0","SR Legacy","172675","A","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","645","0.362","SR Legacy","172675","NC","2014","0","2019-01-0","2020-12-3"
"18029","Bread, french or vienna (includes sourdough)","646","0.855","SR Legacy","172675","NC","2014","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","203","9.49","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","204","2.73","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","205","48.11","SR Legacy","174913","NC","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","208","259.0","SR Legacy","174913","NC","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","221","0.0","SR Legacy","174913","FLA","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","255","37.54","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","262","0.0","SR Legacy","174913","FLA","2003","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","263","0.0","SR Legacy","174913","FLA","2003","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","269","4.69","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","291","2.1","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","301","105.0","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","303","3.45","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","304","26.0","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","305","95.0","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","306","124.0","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
"18033","Bread, Italian","307","618.0","SR Legacy","174913","A","2017","0","2019-01-0","2020-12-3"
